"CODICE_VIA";"NUMEROCOMPLETO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
1744;"";8;1515980,1666;5040452,4881;515979,4223;5040357,9085;1024650,486;5703215,0329;45,516599999999997;9,204599999999999;0;186377;0
1745;"";8;1516107,1053;5039477,3563;516106,3551;5039382,8084;1024827,831;5701820,301;45,507800000000003;9,206200000000001;0;183094;0
1746;"";8;1514704,0088;5039984,593;514703,324;5039890,0286;1022830,1424;5702550,4602;45,5124;9,1882;0;186543;0
1753;"";8;1516507,101;5040126,6841;516506,3322;5040032,115;1025400,2504;5702747,2152;45,513599999999997;9,2113;0;183095;0
1754;"";8;1514788,2333;5038571,2209;514787,5446;5038476,7025;1022945,424;5700529,5194;45,499699999999997;9,189299999999999;0;186005;0
1755;"";8;1514864,4055;5038285,0155;514863,7132;5038190,5064;1023052,9864;5700120,1376;45,497100000000003;9,190200000000001;0;183096;0
1756;"";8;1514869,9288;5038537,6179;514869,2363;5038443,1006;1023061,7082;5700481,2077;45,499400000000001;9,190300000000001;0;183097;0
1757;"";8;1516095,0755;5040868,6781;516094,3258;5040774,0849;1024815,7761;5703809,757;45,520299999999999;9,206099999999999;0;183098;0
1758;"";8;1512835,812;5041686,3635;512835,2141;5041591,7438;1020172,7455;5704989,901;45,527700000000003;9,164400000000001;0;185078;0
1759;"";8;1516369,7339;5039685,3406;516368,9715;5039590,7859;1025202,8441;5702116,6922;45,509700000000002;9,2096;0;185079;0
1760;"";8;1516187,1713;5039798,2036;516186,4174;5039703,6452;1024943,1029;5702278,738;45,5107;9,2072;0;185080;0
1761;"";8;1516276,9456;5039669,4896;516276,1875;5039574,9354;1025070,5599;5702094,3742;45,509500000000003;9,208399999999999;0;186561;0
1762;"";8;1516379,9134;5039815,1724;516379,1505;5039720,6135;1025217,8332;5702302,2846;45,510800000000003;9,2097;0;186006;0
1763;"";8;1516579,1336;5040401,699;516578,3614;5040307,121;1025503,9417;5703140,1852;45,516100000000002;9,212300000000001;0;183099;0
1764;"";8;1515372,871;5039362,8865;515372,155;5039268,3423;1023781,1635;5701659,2765;45,506799999999998;9,1968;0;186544;0
1765;"";8;1516577,0304;5040321,5438;516576,2583;5040226,9684;1025500,6424;5703025,5781;45,5154;9,212199999999999;0;183100;0
1766;"";8;1515082,675;5041129,5326;515081,9725;5041034,931;1023373,7015;5704186,3934;45,5227;9,193099999999999;0;185081;0
1767;"";8;1516641,3813;5040473,3063;516640,6062;5040378,726;1025592,927;5703242,343;45,5167;9,213100000000001;0;186576;0
1768;"";8;1516738,5539;5041005,1915;516737,7743;5040910,5938;1025733,4409;5704002,5685;45,521500000000003;9,2143;0;186578;0
1770;"";8;1513909,5398;5040093,2665;513908,892;5039998,6986;1021698,2914;5702708,437;45,513399999999997;9,178100000000001;0;185082;0
1771;"";8;1514747,5209;5040250,27;514746,834;5040155,697;1022893,0413;5702930,1955;45,514800000000001;9,188800000000001;0;186378;0
1772;"";8;1513903,6056;5038897,4487;513902,958;5038802,9197;1021686,0584;5700998,7688;45,502600000000001;9,178000000000001;0;186007;0
1773;"";8;1515434,6058;5037544,3267;515433,887;5037449,8417;1023862,7612;5699059,458;45,490400000000001;9,1975;0;185083;0
1774;"";8;1515161,1199;5036409,4334;515160,4139;5036314,9853;1023469,2666;5697438,4773;45,480200000000004;9,194000000000001;0;185084;0
1775;"";8;1514493,5953;5037712,5239;514492,9203;5037618,0335;1022522,8066;5699303,0678;45,491900000000001;9,185499999999999;0;185085;0
1776;"";8;1515207,268;5038931,6519;515206,5598;5038837,1218;1023543,698;5701043,3428;45,502899999999997;9,194599999999999;0;185872;0
1777;"";8;1515548,9641;5037741,1477;515548,24;5037646,6563;1024026,3636;5699340,371;45,492199999999997;9,199;0;186525;0
1778;"";8;1513337,8326;5042171,8523;513337,2113;5042077,2168;1020889,8403;5705682,7845;45,5321;9,1708;0;186533;0
1779;"";8;1512613,2324;5041478,6127;512612,6449;5041383,9998;1019854,866;5704693,4226;45,5259;9,1615;0;186567;0
1780;"";8;1516276,7528;5037285,9281;516275,9948;5037191,4515;1025061,4785;5698687,1026;45,488100000000003;9,2083;0;186596;0
1781;"";8;1516897,3348;5041152,3408;516896,5478;5041057,7384;1025960,3201;5704212,3943;45,522799999999997;9,2164;0;186592;0
1782;"";8;1515320,3392;5037136,5601;515319,6257;5037042,0883;1023698,5665;5698477,0648;45,486699999999999;9,196;0;186574;0
1783;"";8;1514698,813;5036690,321;514698,1285;5036595,8638;1022811,7469;5697841,4515;45,482700000000001;9,1881;0;186598;0
1784;"";8;1513856,6479;5038518,8782;513856,0026;5038424,3616;1021617,96;5700457,7342;45,499200000000002;9,1774;0;186600;0
1785;"";8;1514801,9452;5036775,8638;514801,2559;5036681,4039;1022958,9302;5697963,3542;45,483499999999999;9,189399999999999;0;186604;0
1786;"";8;1514682,2982;5036726,1761;514681,6145;5036631,7177;1022788,3435;5697892,7468;45,4831;9,187900000000001;0;186612;0
1787;"";8;1513404,5633;5039111,6227;513403,939;5039017,0868;1020975,65;5701306,5067;45,504600000000003;9,1716;0;186611;0
1788;"";8;1514839,2052;5036732,8933;514838,5142;5036638,4347;1023011,8575;5697901,8193;45,4831;9,1899;0;186622;0
1789;"";8;1516035,0034;5037238,48;516034,2567;5037144,0049;1024716,9387;5698620,1782;45,4876;9,2052;0;186621;0
1791;"";8;1515102,7851;5036636,0519;515102,0818;5036541,5965;1023386,9575;5697762,5268;45,482199999999999;9,193199999999999;0;186628;0
1792;"";8;1515187,2638;5036512,2676;515186,5566;5036417,8162;1023506,8571;5697585,3406;45,481099999999998;9,1943;0;186629;0
1793;"";8;1515358,4013;5036480,9251;515357,6861;5036386,4747;1023750,5001;5697539,9561;45,480800000000002;9,1965;0;186630;0
1794;"";8;1515253,3074;5036582,9262;515252,5971;5036488,4725;1023601,1678;5697686,0868;45,4818;9,1952;0;186643;0
1795;"";8;1514887,1332;5036911,5952;514886,4399;5036817,1308;1023080,7274;5698157,0429;45,484699999999997;9,1905;0;186644;0
1796;"";8;1514254,5017;5040493,7057;514253,8378;5040399,1248;1022191,2006;5703279,9187;45,517000000000003;9,182499999999999;0;186648;0
1797;"";8;1515296,0436;5040984,2961;515295,3312;5040889,6992;1023677,3225;5703977,9554;45,5214;9,1958;0;186658;0
1798;"";8;1516772,6544;5041095,0155;516771,8732;5041000,4149;1025782,3875;5704130,8927;45,522300000000001;9,2148;0;186659;0
1799;"";8;1514368,521;5038768,0868;514367,8518;5038673,562;1022348,0708;5700812,3396;45,501399999999997;9,1839;0;186660;0
1800;"0";8;1514368,0406;5036544,1829;514367,3715;5036449,7304;1022340,1358;5697633,7037;45,4814;9,1838;0;213351;0
1801;"0";8;1514452,3745;5036524,936;514451,7015;5036430,4842;1022460,1908;5697605,9224;45,4813;9,1849;0;213352;0
1802;"0";8;1514886,1686;5036416,9098;514885,4754;5036322,4615;1023077,6832;5697450,1011;45,4803;9,1905;0;211311;0
1803;"0";8;1514718,0429;5035515,3321;514690,0476;5035495,297;1022796,57;5696268,7593;45,4728310555036;9,18793791376022;0;220898;0
2080;"";8;1517679,1903;5038889,4109;517678,3669;5038794,8821;1027065,6544;5700973,6965;45,502499999999998;9,2263;0;185086;0
2081;"";8;1517210,2179;5036005,0753;517209,4165;5035910,6403;1026386,1804;5696853,1143;45,476500000000001;9,2202;0;186379;0
2083;"";8;1517011,7334;5038701,9352;517010,9411;5038607,4125;1026113,9098;5700708,3262;45,500799999999998;9,217700000000001;0;186380;0
2084;"";8;1517060,0559;5038689,7022;517059,2614;5038595,1799;1026182,7124;5700690,6512;45,500700000000002;9,218400000000001;0;183342;0
2085;"";8;1518416,8442;5037284,5285;518415,9865;5037190,0518;1028109,9855;5698676,652;45,488;9,2357;0;186056;0
2086;"";8;1518456,1318;5037385,2187;518455,2723;5037290,7388;1028166,3714;5698820,3962;45,488900000000001;9,2362;0;183343;0
2087;"";8;1518293,5143;5037597,7753;518292,6624;5037503,2885;1027935,6053;5699124,8753;45,4908;9,2341;0;185087;0
2088;"";8;1518200,2535;5037589,5099;518199,4059;5037495,0233;1027802,7167;5699113,449;45,490699999999997;9,232900000000001;0;183344;0
2089;"";8;1518660,4628;5038026,9143;518659,5938;5037932,4135;1028460,1577;5699736,7142;45,494700000000002;9,2388;0;183345;0
2090;"";8;1518623,6068;5038114,1188;518622,7395;5038019,6151;1028408,0196;5699861,5199;45,4955;9,238300000000001;0;186057;0
2091;"";8;1515457,747;5035461,7564;515457,0272;5035367,3391;1023888,4261;5696083,2946;45,471699999999998;9,197699999999999;0;186058;0
2092;"";8;1517536,0375;5035912,7131;517535,2209;5035818,2811;1026849,8413;5696719,8488;45,475700000000003;9,2243;0;183346;0
2093;"";8;1517592,6465;5035881,534;517591,8273;5035787,103;1026930,3376;5696675,0707;45,4754;9,225099999999999;0;183347;0
2094;"";8;1517622,8509;5035812,7194;517622,0303;5035718,2906;1026973,0785;5696576,6211;45,474800000000002;9,2255;0;183348;0
2095;"";8;1517024,3552;5035848,8258;517023,5624;5035754,3959;1026120,8738;5696630,5716;45,475099999999998;9,2178;0;183349;0
2096;"";8;1516042,387;5036820,5926;516041,6399;5036726,1311;1024725,9355;5698022,9229;45,483899999999998;9,205299999999999;0;183350;0
2097;"";8;1516252,1786;5036030,5627;516251,4218;5035936,1269;1025021,8457;5696893,1804;45,476799999999997;9,2079;0;183351;0
2098;"";8;1517212,8139;5036298,3856;517212,0124;5036203,9411;1026391,0224;5697272,2329;45,479199999999999;9,2202;0;183352;0
2099;"";8;1517411,4779;5035994,8133;517410,6671;5035900,3786;1026672,7718;5696837,6581;45,476399999999998;9,222799999999999;0;183353;0
2100;"";8;1516786,7031;5036464,4997;516785,9214;5036370,0498;1025784,7645;5697511,2601;45,480699999999999;9,2148;0;183354;0
2101;"";8;1515394,3326;5035513,1633;515393,6158;5035418,7444;1023798,2992;5696156,968;45,472099999999998;9,196899999999999;0;183355;0
2102;"";8;1515598,3261;5035617,2504;515597,5998;5035522,8281;1024089,1701;5696304,9719;45,473100000000002;9,199500000000001;0;183356;0
2103;"";8;1515458,586;5035321,0904;515457,8662;5035226,6777;1023889,1281;5695882,3093;45,470399999999998;9,197800000000001;0;183357;0
2104;"";8;1515620,375;5035381,3753;515619,6476;5035286,9606;1024119,7347;5695967,8715;45,4709;9,1998;0;183358;0
2105;"";8;1515600,6627;5035301,0937;515599,9363;5035206,6816;1024091,3797;5695853,2367;45,470199999999998;9,1996;0;183359;0
2106;"";8;1515733,1629;5035920,4331;515732,4303;5035826,0009;1024282,2729;5696737,702;45,4758;9,2013;0;183360;0
2107;"";8;1516044,256;5035791,8524;516043,5089;5035697,4244;1024724,8549;5696552,8492;45,474600000000002;9,205299999999999;0;183361;0
2108;"";8;1516072,0466;5035785,2937;516071,2982;5035690,8659;1024764,4087;5696543,3761;45,474600000000002;9,2056;0;183362;0
2109;"";8;1516472,0349;5036638,7923;516471,2678;5036544,3367;1025337,2358;5697761,524;45,482199999999999;9,210800000000001;0;183363;0
2110;"";8;1515928,6089;5035986,0872;515927,8672;5035891,6529;1024560,8586;5696830,8125;45,476399999999998;9,203799999999999;0;183364;0
2111;"";8;1516217,9556;5036606,0937;516217,2004;5036511,6392;1024975,2221;5697715,7405;45,481900000000003;9,2075;0;183365;0
2112;"";8;1515741,4736;5036066,6445;515740,7406;5035972,2075;1024294,6306;5696946,5976;45,4771;9,2014;0;183366;0
2113;"";8;1515740,5531;5036206,115;515739,8201;5036111,6735;1024293,8174;5697145,8986;45,478400000000001;9,2014;0;183367;0
2114;"";8;1515687,3521;5036289,7278;515686,6216;5036195,2836;1024218,3441;5697265,5703;45,479100000000003;9,200699999999999;0;183368;0
2115;"";8;1515615,6185;5036309,6319;515614,8913;5036215,187;1024116,2475;5697294,2685;45,479300000000002;9,1998;0;183369;0
2116;"";8;1515650,6105;5036420,3492;515649,8817;5036325,9007;1024166,4782;5697452,3603;45,4803;9,200200000000001;0;183370;0
2117;"";8;1515847,121;5036360,5049;515846,383;5036266,0584;1024446,15;5697366,1377;45,479700000000001;9,2028;0;183371;0
2118;"";8;1515714,7512;5036375,8547;515714,0194;5036281,4077;1024257,6743;5697388,5481;45,479900000000001;9,2011;0;183372;0
2119;"";8;1516021,6309;5035924,6982;516020,8848;5035830,2659;1024693,1161;5696742,7546;45,4758;9,205;0;183373;0
2120;"";8;1515726,1998;5036181,666;515725,4675;5036087,2253;1024273,2877;5697111,0131;45,478099999999998;9,2012;0;183374;0
2121;"";8;1516119,9807;5036050,3635;516119,2301;5035955,9271;1024833,6425;5696921,9614;45,476900000000001;9,206200000000001;0;183375;0
2122;"";8;1516105,5431;5036125,4058;516104,7931;5036030,9669;1024813,3544;5697029,2457;45,477600000000002;9,206099999999999;0;183376;0
2123;"";8;1515690,455;5036536,9702;515689,7243;5036442,518;1024223,6431;5697618,8741;45,481299999999997;9,200799999999999;0;183377;0
2124;"";8;1515977,5242;5036062,7611;515976,7802;5035968,3243;1024630,8008;5696940,1969;45,4771;9,2044;0;183378;0
2125;"";8;1515940,6938;5036381,3741;515939,9515;5036286,9269;1024579,4984;5697395,6216;45,479900000000001;9,204000000000001;0;183379;0
2126;"";8;1515879,5869;5036719,3974;515878,8474;5036624,9392;1024493,6827;5697878,896;45,482999999999997;9,203200000000001;0;183380;0
2127;"";8;1516367,3118;5036947,6869;516366,5496;5036853,2213;1025189,222;5698203,3587;45,484999999999999;9,209400000000001;0;183381;0
2128;"";8;1516152,0025;5036294,6506;516151,2504;5036200,2062;1024880,1426;5697270,9219;45,479100000000003;9,2067;0;183382;0
2129;"";8;1516553,6596;5036526,713;516552,8887;5036432,2611;1025453,0757;5697601,0494;45,481200000000001;9,2118;0;183383;0
2130;"";8;1515798,8014;5036575,1926;515798,0657;5036480,7391;1024378,099;5697673,1077;45,481699999999996;9,2021;0;183384;0
2131;"";8;1516234,0941;5036386,1163;516233,3381;5036291,6689;1024997,3986;5697401,3244;45,479999999999997;9,207700000000001;0;183385;0
2132;"";8;1515896,3588;5036620,9141;515895,6186;5036526,4591;1024517,2168;5697738,0949;45,482100000000003;9,2034;0;183386;0
2133;"";8;1516107,5619;5036751,1619;516106,8118;5036656,7027;1024818,5154;5697923,4608;45,4833;9,206099999999999;0;183387;0
2134;"";8;1516471,6449;5036411,56;516470,8779;5036317,1118;1025335,8316;5697436,8;45,480200000000004;9,210699999999999;0;183388;0
2135;"";8;1516503,1966;5036423,9993;516502,4281;5036329,5507;1025380,8166;5697454,4577;45,4803;9,2112;0;183389;0
2136;"";8;1516213,6656;5036822,9272;516212,9106;5036728,4656;1024969,9091;5698025,6307;45,483899999999998;9,2075;0;183390;0
2137;"";8;1516414,3819;5036675,4105;516413,6175;5036580,9537;1025255,2551;5697814,0699;45,482599999999998;9,210000000000001;0;183391;0
2138;"";8;1516410,9941;5036887,1431;516410,2299;5036792,6794;1025251,2179;5698116,6704;45,484499999999997;9,210000000000001;0;183392;0
2139;"";8;1516492,1736;5036826,2523;516491,4056;5036731,7906;1025366,6213;5698029,3462;45,483899999999998;9,211;0;183393;0
2140;"";8;1516553,3331;5036640,4285;516552,5623;5036545,9729;1025453,0377;5697763,5568;45,482199999999999;9,2118;0;183394;0
2141;"";8;1516671,3974;5036616,0589;516670,6211;5036521,604;1025621,1084;5697728,2845;45,481999999999999;9,2133;0;183395;0
2142;"";8;1516673,8217;5036491,5566;516673,0452;5036397,1058;1025624,0905;5697550,3551;45,480899999999998;9,2133;0;183396;0
2143;"";8;1516621,6646;5036431,8146;516620,8906;5036337,3657;1025549,5781;5697465,1795;45,480400000000003;9,2127;0;183397;0
2144;"";8;1516845,6509;5036127,7035;516844,8665;5036033,2645;1025867,4369;5697029,755;45,477600000000002;9,215500000000001;0;183398;0
2145;"";8;1516520,7319;5036338,9288;516519,9626;5036244,483;1025405,4731;5697332,825;45,479500000000002;9,211399999999999;0;183399;0
2146;"";8;1516479,6184;5036352,2489;516478,851;5036257,8026;1025346,9664;5697352,0137;45,479700000000001;9,210800000000001;0;183400;0
2147;"";8;1516483,1547;5036315,0366;516482,3871;5036220,5915;1025351,8639;5697298,824;45,479300000000002;9,210900000000001;0;183401;0
2148;"";8;1516499,6024;5036269,2896;516498,8341;5036174,846;1025375,1186;5697233,3901;45,478900000000003;9,2111;0;183402;0
2149;"";8;1516724,0596;5036044,8979;516723,2808;5035950,4616;1025693,9504;5696911,8945;45,476900000000001;9,214;0;183403;0
2150;"";8;1516540,4086;5036113,0362;516539,6384;5036018,5977;1025432,6507;5697009,9553;45,477499999999999;9,211600000000001;0;183404;0
2151;"";8;1516326,5608;5036101,3749;516325,8005;5036006,9368;1025128,0425;5696994,0914;45,477400000000003;9,2089;0;183405;0
2152;"";8;1516335,8189;5036004,2989;516335,0582;5035909,864;1025140,8685;5696855,3413;45,476500000000001;9,209;0;183406;0
2153;"";8;1516367,5513;5036188,0637;516366,7891;5036093,6228;1025186,7434;5697117,8138;45,478200000000001;9,209400000000001;0;183407;0
2154;"";8;1516504,6092;5036201,8068;516503,8406;5036107,3654;1025381,9968;5697136,9397;45,478299999999997;9,2112;0;183408;0
2155;"";8;1516472,2914;5036021,9952;516471,5243;5035927,5597;1025335,2972;5696880,1187;45,476700000000001;9,210699999999999;0;183409;0
2156;"";8;1516401,9388;5035919,9097;516401,175;5035825,4775;1025234,7219;5696734,5097;45,4758;9,2098;0;183410;0
2157;"";8;1516401,2808;5035870,4096;516400,5171;5035775,979;1025233,6008;5696663,7813;45,475299999999997;9,2098;0;183411;0
2158;"";8;1516665,8412;5036261,9136;516665,0651;5036167,4703;1025611,856;5697222,2228;45,4788;9,213200000000001;0;183412;0
2159;"";8;1516572,3827;5036031,2542;516571,611;5035936,8184;1025477,8813;5696892,9731;45,476799999999997;9,212;0;183413;0
2160;"";8;1516647,2493;5036000,0088;516646,4741;5035905,574;1025584,388;5696848,0427;45,476500000000001;9,212999999999999;0;183414;0
2161;"";8;1516498,3918;5035898,8158;516497,6235;5035804,3843;1025372,0084;5696704,0076;45,4756;9,2111;0;183415;0
2162;"";8;1516846,5931;5035957,1642;516845,8086;5035862,7308;1025868,1272;5696786,0617;45,476100000000002;9,215500000000001;0;183416;0
2163;"";8;1516894,0376;5035712,6342;516893,2509;5035618,2087;1025934,7601;5696436,4732;45,4739;9,216100000000001;0;183417;0
2164;"";8;1516688,5402;5035753,8968;516687,7631;5035659,47;1025642,2628;5696496,2169;45,474299999999999;9,2135;0;183418;0
2165;"";8;1516806,7079;5035925,4791;516805,9253;5035831,0467;1025811,203;5696740,939;45,4758;9,215;0;183419;0
2166;"";8;1516089,2383;5035485,8388;516088,4891;5035391,4207;1024787,7999;5696115,4384;45,471899999999998;9,2058;0;183420;0
2167;"";8;1516900,3873;5036505,9254;516899,6003;5036411,4741;1025946,8428;5697570,0233;45,481000000000002;9,216200000000001;0;183421;0
2168;"";8;1516918,7849;5036440,9568;516917,997;5036346,5076;1025972,7972;5697477,1102;45,480400000000003;9,2165;0;183422;0
2169;"";8;1516855,1223;5036362,1138;516854,3374;5036267,6672;1025881,822;5697364,6868;45,479700000000001;9,2157;0;183423;0
2170;"";8;1516857,9319;5036215,6005;516857,1469;5036121,1587;1025885,2636;5697155,3098;45,478400000000001;9,2157;0;183424;0
2171;"";8;1516122,2498;5035969,2385;516121,4991;5035874,8047;1024836,5776;5696806,031;45,476199999999999;9,206300000000001;0;183425;0
2172;"";8;1516903,2466;5035851,9108;516902,4595;5035757,4808;1025948,4086;5696635,4471;45,475099999999998;9,2163;0;183426;0
2173;"";8;1516871,1143;5035766,1193;516870,3287;5035671,6921;1025902,3191;5696512,9844;45,474400000000003;9,2158;0;183427;0
2174;"";8;1516879,7657;5035636,8908;516878,9797;5035542,4678;1025914,1453;5696328,3019;45,473199999999999;9,2159;0;183428;0
2175;"";8;1515897,722;5035490,7968;515896,9817;5035396,3786;1024515,0847;5696123,2191;45,471899999999998;9,2034;0;183429;0
2176;"";8;1516017,8101;5035447,0896;516017,0642;5035352,6728;1024685,9403;5696060,3341;45,471499999999999;9,2049;0;183430;0
2177;"";8;1516957,7298;5036057,1253;516956,9401;5035962,6886;1026026,7899;5696928,4715;45,476999999999997;9,217000000000001;0;183431;0
2178;"";8;1516049,7748;5035349,7391;516049,0274;5035255,3254;1024731,1059;5695921,1238;45,470599999999997;9,205299999999999;0;183432;0
2179;"";8;1516171,0457;5035019,5669;516170,2927;5034925,164;1024902,5906;5695448,9481;45,467700000000001;9,206899999999999;0;183433;0
2180;"";8;1516231,4889;5035741,4046;516230,7331;5035646,9782;1024991,3154;5696480,0783;45,474200000000003;9,207700000000001;0;183434;0
